    tprime_i    fprime_i    tprime_e          ky       omega       gamma       omlin       gmlin      omlina      gmlina      omquad      gmquad     omquada     gmquada
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00  0.1223E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1000E+00  0.2760E-04
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00  0.1223E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1000E+00  0.2760E-04
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00  0.1223E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.1000E+00 -0.1961E+00  0.1700E-19 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1961E+00  0.0000E+00 -0.1000E+00  0.2760E-04
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00  0.1123E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00 -0.2000E+00  0.3903E-04
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00  0.1123E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00 -0.2000E+00  0.3903E-04
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00  0.1123E+01  0.0000E+00
 
  0.0000E+00  0.2000E+01  0.0000E+00  0.2000E+00 -0.3701E+00  0.4079E-22 -0.3701E+00  0.0000E+00 -0.3698E+00  0.0000E+00 -0.3701E+00  0.0000E+00 -0.2000E+00  0.3903E-04
 
