    tprime_i    fprime_i    tprime_e          ky       omega       gamma       omlin       gmlin      omlina      gmlina      omquad      gmquad     omquada     gmquada
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2902E+00  0.2174E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2333E+00  0.5243E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2902E+00  0.2174E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2333E+00  0.5243E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2902E+00  0.2174E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.5000E-01 -0.5126E-01  0.4059E+00 -0.4581E+00  0.0000E+00 -0.4913E+00  0.0000E+00 -0.2290E+00  0.2158E+00 -0.2333E+00  0.5243E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.5303E+00  0.2823E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.4667E+00  0.7414E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.5303E+00  0.2823E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.4667E+00  0.7414E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.5303E+00  0.2823E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1000E+00  0.2428E+00  0.6952E+00 -0.8663E+00  0.0000E+00 -0.9313E+00  0.0000E+00 -0.4332E+00  0.4445E+00 -0.4667E+00  0.7414E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7676E+00  0.3311E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7000E+00  0.9081E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7676E+00  0.3311E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7000E+00  0.9081E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7676E+00  0.3311E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.1500E+00  0.5428E+00  0.7932E+00 -0.1181E+01  0.0000E+00 -0.1273E+01  0.0000E+00 -0.5903E+00  0.6922E+00 -0.7000E+00  0.9081E-03
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.1004E+01  0.3731E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.9333E+00  0.1049E-02
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.1004E+01  0.3731E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.9333E+00  0.1049E-02
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.1004E+01  0.3731E+00
 
  0.5000E+02  0.1000E+02  0.5000E+02  0.2000E+00  0.7856E+00  0.8038E+00 -0.1367E+01  0.0000E+00 -0.1480E+01  0.0000E+00 -0.6833E+00  0.9556E+00 -0.9333E+00  0.1049E-02
 
